## async  msg_size, avg_throughput, max, min
1048576 2427.73525601548 2452.90304119243 2383.59508817927
102400 1892.14784894323 1920.16209093616 1819.26497388791
10240 496.382548137806 503.862146294726 476.130335737608
1024 61.2004400131369 62.1068911194238 60.1025195062204
128 9.88817895663073 9.94341959729485 9.83830479345299


## sync
#
1048576 1836.95511108875 1901.57565342236 1742.90635203181
102400 1248.67975765612 1294.78490462591 1172.5981151539
10240 310.636215473659 330.402165369618 273.449729602393
1024 37.3906996443468 41.0489743189071 33.3369878903606
128 6.76667945616166 7.1337652136978 6.42019172996573



