#async
1048576 129.935725480296 254.74304272409 63.275790159655
102400 143.982712645468 314.141506329997 80.840433080051
10240 110.884122390416 178.137001583079 74.741444263637
1024 14.982040009567 19.1926630001118 9.98311299127091
128 2.36547087560256 2.9546647875117 1.98875362835006


#sync
1048576 114.952314106666 143.116181040599 93.3169051714527
102400 121.602121219355 143.090186759011 98.293532779514
10240 90.1550153643118 108.418633881952 73.2412354590058
1024 14.0577423859471 15.9931953634354 11.9121122938109
128 2.12908676916272 2.24945610465962 1.92138695242106
