#async
1048576 133.294231723656 189.504210235282 80.6051195415658
102400 169.092396082401 227.283728672607 89.8346623950248
10240 75.4875498183181 85.5675965639801 65.4523678279306
1024 9.0206099813224 12.2892463864096 7.0341567984186
128 1.443717029188 1.59928202898616 1.16793120746539


#sync
1048576 78.3424786011756 106.190170359779 46.5227047198151
102400 68.3201380031728 123.117752692224 27.1653817179902
10240 40.2132552056962 44.9381055996711 36.3344928792657
1024 10.2752343941814 10.732220605985 9.52966298775116
128 1.52346575700825 1.58556068490204 1.45090874417842

